,x,y,z
5377,-12,53,8
5378,-14,52,8
5379,-14,53,13
5380,-14,55,16
5381,-14,49,21
5382,-14,47,21
5383,-14,56,18
5384,-15,62,16
5385,-16,78,13
5386,-14,88,9
5387,-14,87,8
5388,-17,75,13
5389,-24,54,13
5390,-26,48,16
5391,-29,53,8
5392,-29,57,6
5393,-23,77,-4
5394,-18,80,-4
5395,-17,66,0
5396,-15,60,1
5397,-16,60,1
5398,-15,61,1
5399,-14,61,0
5400,-9,59,0
5401,-10,58,-1
5402,-13,56,2
5403,-14,55,3
5404,-14,61,2
5405,-13,63,2
5406,-14,69,7
5407,-13,77,9
5408,-9,89,4
5409,-7,87,7
5410,-4,57,25
5411,-2,51,22
5412,-3,56,22
5413,-16,66,23
5414,-22,72,24
5415,-18,71,22
5416,-8,63,18
5417,0,55,16
5418,-3,57,17
5419,-11,58,15
5420,-14,58,15
5421,-18,54,14
5422,-19,53,15
5423,-16,55,13
5424,-16,54,12
5425,-13,52,12
5426,-12,50,12
5427,-11,50,13
5428,-14,52,15
5429,-15,54,16
5430,-16,59,17
5431,-17,62,17
5432,-24,75,15
5433,-26,89,13
5434,-25,76,16
5435,-23,59,16
5436,-19,65,13
5437,-20,63,13
5438,-24,59,8
5439,-23,64,3
5440,-25,75,1
5441,-24,82,-2
5442,-16,78,-2
5443,-13,73,-2
5444,-10,68,-2
5445,-11,64,-1
5446,-13,58,1
5447,-12,53,3
5448,-12,51,2
5449,-9,53,2
5450,-9,53,2
5451,-9,52,7
5452,-10,56,8
5453,-12,66,13
5454,-11,68,17
5455,-5,77,12
5456,-3,88,9
5457,-2,92,13
5458,-6,77,16
5459,-14,57,15
5460,-18,55,16
5461,-17,63,12
5462,-15,66,9
5463,-12,70,5
5464,-12,67,6
5465,-15,58,8
5466,-16,56,9
5467,-15,53,9
5468,-12,50,7
5469,-12,51,8
5470,-14,51,8
5471,-16,53,12
5472,-17,58,25
5473,-12,59,28
5474,-19,57,23
5475,-30,60,19
5476,-19,59,12
5477,-16,63,11
5478,-21,79,11
5479,-23,86,8
5480,-31,80,6
5481,-33,73,8
5482,-21,54,6
5483,-14,50,5
5484,-14,60,3
5485,-22,80,-1
5486,-22,86,-2
5487,-15,73,-1
5488,-11,66,-2
5489,-12,57,-2
5490,-16,53,-2
5491,-16,48,-1
5492,-13,47,-1
5493,-10,44,2
5494,-8,45,2
5495,-9,54,0
5496,-11,58,0
5497,-14,65,0
5498,-13,73,-1
5499,-13,90,-2
5500,-12,91,-1
5501,-12,95,-1
5502,-15,85,6
5503,-20,57,24
5504,-7,47,39
5505,3,58,58
5506,-11,77,36
5507,-1,73,21
5508,-17,68,13
5509,-14,60,7
5510,-8,53,6
5511,-6,57,5
5512,-9,54,5
5513,-9,50,3
5514,-9,48,3
5515,-10,50,5
5516,-13,48,8
5517,-15,44,10
5518,-16,45,12
5519,-15,48,12
5520,-15,54,15
5521,-13,72,7
5522,-16,87,5
5523,-32,115,16
5524,-34,86,18
5525,-28,49,12
5526,-30,65,15
5527,-18,59,13
5528,-18,59,10
5529,-12,79,5
5530,-13,87,3
5531,-3,74,-1
5532,-14,70,1
5533,-17,64,3
5534,-19,62,4
5535,-14,56,4
5536,-12,54,3
5537,-9,52,3
5538,-9,51,4
5539,-8,51,3
5540,-9,55,3
5541,-9,56,3
5542,-11,55,4
5543,-11,59,3
5544,-14,69,3
5545,-16,74,3
5546,-16,89,1
5547,-18,100,-1
5548,-23,91,2
5549,-26,76,6
5550,-26,54,11
5551,-22,47,11
5552,-17,57,8
5553,-18,65,7
5554,-17,65,6
5555,-17,60,7
5556,-14,51,11
5557,-11,57,17
5558,-10,60,23
5559,-9,67,28
5560,1,65,25
5561,16,53,15
5562,11,51,13
5563,-5,47,9
5564,-10,42,8
5565,-21,43,7
5566,-23,48,8
5567,-26,61,7
5568,-26,72,2
5569,-25,99,-3
5570,-30,100,6
5571,-35,67,20
5572,-28,54,24
5573,-25,57,21
5574,-25,60,18
5575,-12,63,5
5576,-11,77,1
5577,-16,78,2
5578,-14,67,1
5579,-17,65,2
5580,-17,59,2
5581,-16,55,2
5582,-14,53,0
5583,-13,53,0
5584,-12,53,0
5585,-12,54,0
5586,-12,57,0
5587,-12,59,-1
5588,-11,60,-1
5589,-11,62,-1
5590,-15,75,-1
5591,-16,86,1
5592,-17,91,1
5593,-18,77,8
5594,-21,65,16
5595,-24,50,36
5596,-21,52,30
5597,-20,63,16
5598,-15,65,10
5599,-9,71,9
5600,-9,68,11
5601,-14,58,10
5602,-17,56,9
5603,-18,52,10
5604,-18,50,10
5605,-17,46,11
5606,-17,46,12
5607,-15,51,12
5608,-15,53,13
5609,-14,47,14
5610,-13,48,13
5611,-11,53,11
5612,-16,56,12
5613,-19,62,12
5614,-25,89,13
5615,-27,101,11
5616,-25,74,11
5617,-23,59,13
5618,-20,60,14
5619,-17,58,12
5620,-16,64,4
5621,-15,69,2
5622,-17,75,1
5623,-15,68,4
5624,-15,59,4
5625,-15,58,3
5626,-17,54,1
5627,-16,52,-1
5628,-15,52,0
5629,-12,53,1
5630,-11,55,-1
5631,-11,62,-2
5632,-12,63,-1
5633,-13,66,1
5634,-12,67,0
5635,-11,68,3
5636,-10,71,5
5637,-11,90,7
5638,-11,93,9
5639,-13,75,16
5640,-14,66,21
5641,-17,48,32
5642,-18,55,28
5643,-18,65,21
5644,-11,61,16
5645,-7,64,9
5646,-9,60,8
5647,-17,58,7
5648,-19,58,6
5649,-20,50,7
5650,-15,44,7
5651,-12,42,8
5652,-11,43,10
5653,-12,46,10
5654,-13,50,12
5655,-15,53,14
5656,-16,61,15
5657,-17,61,16
5658,-19,65,15
5659,-20,73,15
5660,-21,93,13
5661,-28,95,20
5662,-55,61,20
5663,-57,50,23
5664,-42,52,9
5665,-31,59,4
5666,-24,71,-4
5667,-24,79,-3
5668,-24,78,-2
5669,-19,70,-2
5670,-16,66,-3
5671,-12,56,-4
5672,-13,52,-2
5673,-14,50,0
5674,-14,51,0
5675,-12,50,1
5676,-11,51,1
5677,-11,55,1
5678,-12,57,1
5679,-13,62,2
5680,-14,68,2
5681,-16,84,4
5682,-17,89,5
5683,-15,86,10
5684,-12,71,14
5685,-11,65,18
5686,-17,53,29
5687,-20,54,33
5688,-10,64,25
5689,-16,71,24
5690,-16,69,15
5691,-18,64,12
5692,-15,59,8
5693,-15,55,7
5694,-16,53,5
5695,-17,53,5
5696,-17,54,3
5697,-16,57,4
5698,-13,59,8
5699,-13,51,13
5700,-13,47,20
5701,-13,51,24
5702,-12,53,24
5703,-10,58,15
5704,-15,63,14
5705,-25,75,13
5706,-28,81,14
5707,-27,80,8
5708,-25,68,9
5709,-17,58,8
5710,-19,57,8
5711,-17,55,6
5712,-18,61,3
5713,-20,75,0
5714,-21,81,-1
5715,-18,73,0
5716,-14,63,1
5717,-10,54,2
5718,-12,52,2
5719,-15,54,3
5720,-14,54,1
5721,-11,53,0
5722,-12,56,0
5723,-14,60,0
5724,-14,63,2
5725,-12,62,0
5726,-12,70,-1
5727,-13,77,0
5728,-14,85,1
5729,-14,85,2
5730,-16,72,10
5731,-15,64,13
5732,-14,51,28
5733,-15,51,38
5734,-11,70,40
5735,-7,77,32
5736,11,72,17
5737,-1,73,16
5738,-9,62,13
5739,-16,47,9
5740,-16,47,9
5741,-13,50,10
5742,-9,48,11
5743,-9,49,16
5744,-9,47,18
5745,-8,38,21
5746,-9,37,20
5747,-13,58,24
5748,-14,65,19
5749,-30,62,12
5750,-33,67,14
5751,-44,92,12
5752,-41,80,9
5753,-35,62,7
5754,-34,61,8
5755,-39,56,5
5756,-38,60,1
5757,-29,70,-7
5758,-18,74,-9
5759,-13,71,-8
5760,-7,66,-5
5761,-8,64,-4
5762,-12,58,-1
5763,-12,56,1
5764,-11,58,3
5765,-10,58,2
5766,-8,58,3
5767,-8,60,4
5768,-6,61,8
5769,-5,60,9
5770,-2,60,15
5771,-2,62,19
5772,-2,68,35
5773,-1,75,29
5774,-14,102,0
5775,-23,114,-6
5776,-40,95,2
5777,-22,58,13
5778,-5,46,13
5779,-3,49,4
5780,-9,53,0
5781,-21,66,-4
5782,-19,70,-2
5783,-15,52,2
5784,-13,43,6
5785,-13,40,10
5786,-15,43,13
5787,-13,50,15
5788,-12,52,15
5789,-7,54,16
5790,-5,56,17
5791,-7,57,20
5792,-9,57,22
5793,-14,67,19
5794,-19,67,20
5795,-28,60,26
5796,-21,69,17
5797,-17,79,15
5798,-11,92,14
5799,-19,70,16
5800,-24,65,15
5801,-28,67,15
5802,-25,52,15
5803,-22,53,11
5804,-18,65,6
5805,-18,70,4
5806,-17,83,-2
5807,-15,80,-2
5808,-11,70,-1
5809,-9,68,-1
5810,-10,59,0
5811,-11,59,0
5812,-12,56,1
5813,-12,52,3
5814,-10,52,4
5815,-8,49,6
5816,-8,51,7
5817,-9,56,8
5818,-9,59,10
5819,-10,67,10
5820,-10,77,9
5821,-15,105,6
5822,-19,113,9
5823,-23,94,15
5824,-21,75,13
5825,-14,47,8
5826,-16,43,7
5827,-18,52,5
5828,-20,58,3
5829,-22,65,0
5830,-22,54,4
5831,-22,48,6
5832,-17,49,6
5833,-17,52,6
5834,-16,54,10
5835,-15,55,11
5836,-11,63,34
5837,3,70,46
5838,7,61,25
5839,-2,54,15
5840,-21,48,11
5841,-20,47,7
5842,-20,46,6
5843,-20,53,6
5844,-20,69,3
5845,-20,79,2
5846,-26,94,5
5847,-27,82,10
5848,-21,68,13
5849,-10,68,22
5850,3,57,12
5851,2,52,3
5852,4,55,3
5853,-20,74,4
5854,-22,80,0
5855,-22,63,-1
5856,-18,58,-1
5857,-11,55,-1
5858,-11,56,-1
5859,-15,56,-1
5860,-15,56,-1
5861,-15,54,-1
5862,-14,55,-1
5863,-14,62,-1
5864,-15,61,0
5865,-15,67,0
5866,-13,76,-1
5867,-12,78,-1
5868,-7,88,0
5869,-8,78,6
5870,-10,55,12
5871,-11,49,18
5872,-18,50,53
5873,-16,63,52
5874,9,74,24
5875,18,70,17
5876,4,66,16
5877,-3,63,14
5878,-13,58,11
5879,-16,59,11
5880,-17,54,11
5881,-14,51,11
5882,-9,45,11
5883,-8,41,12
5884,-11,40,11
5885,-14,46,10
5886,-16,53,8
5887,-22,77,5
5888,-28,94,7
5889,-33,94,6
5890,-30,76,6
5891,-22,62,20
5892,-24,56,14
5893,-26,46,16
5894,-29,56,11
5895,-28,68,7
5896,-23,73,1
5897,-13,78,-1
5898,-14,68,1
5899,-17,62,3
5900,-16,61,3
5901,-15,66,-1
5902,-14,67,-3
5903,-12,60,-3
5904,-10,56,-1
5905,-10,57,-2
5906,-12,58,-1
5907,-14,59,-2
5908,-13,75,-1
5909,-13,80,0
5910,-11,78,2
5911,-11,76,8
5912,-12,56,24
5913,-11,51,24
5914,-6,59,21
5915,-5,63,22
5916,-6,72,23
5917,-6,74,23
5918,-10,65,21
5919,-11,63,18
5920,-13,61,14
5921,-12,60,13
5922,-12,56,11
5923,-13,51,11
5924,-13,49,11
5925,-17,48,9
5926,-19,49,8
5927,-24,46,11
5928,-27,48,12
5929,-26,64,8
5930,-25,69,8
5931,-31,79,8
5932,-34,85,9
5933,-35,76,13
5934,-34,66,13
5935,-28,55,10
5936,-24,57,7
5937,-20,67,-1
5938,-21,72,-2
5939,-20,79,-2
5940,-17,70,-2
5941,-13,66,-2
5942,-12,64,-2
5943,-13,63,-2
5944,-13,57,0
5945,-13,56,-1
5946,-11,55,-1
5947,-11,56,0
5948,-11,58,-1
5949,-11,60,-1
5950,-11,60,1
5951,-11,65,2
5952,-11,78,6
5953,-12,80,11
5954,-9,78,17
5955,-6,71,20
5956,0,59,22
5957,1,57,23
5958,-5,63,23
5959,-13,75,22
5960,-15,77,21
5961,-9,68,18
5962,-8,62,16
5963,-10,60,14
5964,-11,58,13
5965,-13,58,12
5966,-14,58,12
5967,-14,52,14
5968,-12,51,17
5969,2,50,13
5970,3,49,8
5971,-21,50,16
5972,-35,54,20
5973,-33,56,16
5974,-29,60,12
5975,-26,67,5
5976,-34,69,3
5977,-37,75,3
5978,-32,53,6
5979,-29,48,5
5980,-31,60,2
5981,-31,60,0
5982,-30,73,-6
5983,-30,81,-8
5984,-27,92,-9
5985,-23,93,-7
5986,-17,89,-10
5987,-14,87,-9
5988,-10,77,-1
5989,-9,75,2
5990,-9,68,4
5991,-7,63,8
5992,-2,58,18
5993,2,57,19
5994,13,52,14
5995,11,43,18
5996,3,46,21
5997,-4,61,22
5998,-6,67,18
5999,-7,77,11
6000,-9,90,6
6001,-12,109,0
6002,-19,92,2
6003,-27,78,7
6004,-27,74,10
6005,-22,65,9
6006,-18,67,8
6007,-15,75,5
6008,-16,70,5
6009,-18,55,7
6010,-20,54,7
6011,-22,54,9
6012,-22,51,11
6013,-21,50,12
6014,-20,49,15
6015,-19,50,17
6016,-18,51,19
6017,-17,49,22
6018,-16,47,25
6019,-16,50,24
6020,-17,62,21
6021,-19,69,19
6022,-23,84,14
6023,-21,82,13
6024,-21,70,14
6025,-24,66,14
6026,-29,62,11
6027,-26,66,5
6028,-14,78,4
6029,-6,81,1
6030,-1,85,-4
6031,-8,72,3
6032,-12,66,7
6033,-15,59,10
6034,-15,58,9
6035,-7,58,7
6036,-6,55,7
6037,-4,47,9
6038,-4,45,10
6039,-3,49,10
6040,-4,55,8
6041,-7,65,6
6042,-10,70,6
6043,-13,90,4
6044,-15,102,4
6045,-14,92,8
6046,-14,74,11
6047,-11,57,10
6048,-11,57,9
6049,-14,60,6
6050,-16,65,5
6051,-16,68,5
6052,-16,60,8
6053,-16,55,9
6054,-15,53,13
6055,-13,52,13
6056,-11,54,13
6057,-10,54,12
6058,-10,55,14
6059,-12,57,15
6060,-13,57,18
6061,-11,53,19
6062,-13,50,20
6063,-14,51,19
6064,-21,58,19
6065,-26,65,20
6066,-33,88,18
6067,-33,90,15
6068,-34,67,14
6069,-20,73,9
6070,-16,65,10
6071,-15,66,6
6072,-16,69,4
6073,-21,74,2
6074,-21,79,1
6075,-16,74,0
6076,-13,68,-1
6077,-11,61,0
6078,-12,59,1
6079,-11,56,1
6080,-10,54,0
6081,-9,51,0
6082,-9,52,1
6083,-10,54,3
6084,-10,54,4
6085,-12,55,5
6086,-11,69,9
6087,-11,72,12
6088,-9,78,15
6089,-8,85,13
6090,-7,99,11
6091,-9,90,13
6092,-12,63,17
6093,-15,53,19
6094,-19,51,18
6095,-18,54,14
6096,-19,59,7
6097,-18,63,6
6098,-18,59,7
6099,-18,55,8
6100,-16,57,7
6101,-15,56,6
6102,-13,54,6
6103,-14,54,7
6104,-13,54,18
6105,-2,68,46
6106,9,62,42
6107,-18,50,23
6108,-20,56,18
6109,-16,59,9
6110,-11,58,5
6111,-19,69,8
6112,-21,79,5
6113,-27,82,9
6114,-29,68,10
6115,-24,54,9
6116,-18,54,7
6117,-12,60,3
6118,-13,63,2
6119,-18,75,0
6120,-19,78,0
6121,-15,67,0
6122,-13,61,-1
6123,-13,59,1
6124,-14,55,1
6125,-15,54,1
6126,-12,54,1
6127,-12,54,1
6128,-13,57,0
6129,-15,61,0
6130,-16,63,0
6131,-15,65,0
6132,-13,74,-3
6133,-13,79,-3
6134,-8,91,-2
6135,-8,80,2
6136,-10,58,11
6137,-12,53,15
6138,-15,48,46
6139,-13,64,51
6140,-11,84,31
6141,-11,63,14
6142,-18,66,11
6143,-14,61,7
6144,-14,55,7
6145,-9,55,3
6146,-10,51,4
6147,-8,45,4
6148,-10,45,4
6149,-12,45,11
6150,-12,42,14
6151,-12,45,14
6152,-13,51,13
6153,-17,64,11
6154,-22,75,9
6155,-31,98,10
6156,-30,100,6
6157,-28,72,12
6158,-25,49,20
6159,-24,45,19
6160,-28,51,11
6161,-28,58,8
6162,-18,78,1
6163,-16,87,1
6164,-15,75,3
6165,-15,76,2
6166,-13,69,2
6167,-12,66,0
6168,-12,61,-1
6169,-12,58,0
6170,-9,51,3
6171,-9,48,4
6172,-10,50,3
6173,-11,54,3
6174,-12,55,2
6175,-12,59,1
6176,-13,77,1
6177,-14,95,1
6178,-13,87,4
6179,-11,64,8
6180,-10,60,9
6181,-13,52,14
6182,-12,53,13
6183,-32,84,83
6184,-35,73,51
6185,-17,58,18
6186,-26,62,20
6187,-12,57,3
6188,-8,53,2
6189,0,56,2
6190,-5,52,5
6191,-11,49,16
6192,-12,49,15
6193,-13,46,14
6194,-12,47,18
6195,-14,46,16
6196,-15,62,14
6197,-18,74,12
6198,-29,94,17
6199,-33,97,19
6200,-27,71,10
6201,-24,52,12
6202,-22,61,8
6203,-22,65,9
6204,-21,66,6
6205,-20,74,3
6206,-18,83,-2
6207,-17,76,0
6208,-16,67,0
6209,-14,65,1
6210,-14,58,1
6211,-14,57,1
6212,-12,56,0
6213,-10,53,1
6214,-9,52,1
6215,-10,54,2
6216,-10,56,1
6217,-11,55,2
6218,-11,57,2
6219,-12,69,3
6220,-11,76,5
6221,-9,90,4
6222,-9,95,1
6223,-13,74,25
6224,-15,63,42
6225,-7,52,23
6226,-37,60,28
6227,-20,64,13
6228,-16,72,6
6229,-11,68,4
6230,-13,63,4
6231,-14,53,6
6232,-13,50,6
6233,-12,49,6
6234,-10,50,10
6235,-10,51,13
6236,-9,53,22
6237,-9,55,23
6238,-10,53,17
6239,-12,52,13
6240,-20,57,8
6241,-26,56,10
6242,-30,63,12
6243,-31,72,18
6244,-30,88,3
6245,-38,82,13
6246,-40,63,10
6247,-33,60,10
6248,-18,59,8
6249,-17,65,7
6250,-19,73,4
6251,-22,81,1
6252,-19,82,3
6253,-10,77,-1
6254,-9,69,-2
6255,-9,60,2
6256,-10,56,3
6257,-11,50,3
6258,-11,49,4
6259,-10,47,3
6260,-10,48,3
6261,-10,54,4
6262,-9,55,4
6263,-9,60,4
6264,-9,62,3
6265,-12,70,5
6266,-13,74,6
6267,-14,77,8
6268,-12,81,6
6269,-13,87,3
6270,-16,94,5
6271,-11,86,13
6272,-2,58,8
6273,-9,45,5
6274,-29,49,9
6275,-34,54,9
6276,-28,65,7
6277,-19,67,4
6278,-16,54,2
6279,-16,52,4
6280,-12,55,5
6281,-11,54,7
6282,-9,54,13
6283,-8,53,13
6284,-6,50,16
6285,-5,42,17
6286,-7,41,19
6287,-11,52,18
6288,-14,60,16
6289,-27,80,11
6290,-38,87,16
6291,-50,101,9
6292,-61,92,16
6293,-23,60,14
6294,-16,58,11
6295,-23,54,12
6296,-29,59,11
6297,-30,75,4
6298,-26,76,4
6299,-16,70,0
6300,-15,68,-2
6301,-12,54,4
6302,-12,54,2
6303,-13,57,0
6304,-13,53,0
6305,-11,51,-1
6306,-8,51,-2
6307,-8,50,-1
6308,-10,51,1
6309,-10,55,0
6310,-15,64,3
6311,-17,69,7
6312,-7,82,0
6313,-5,92,-2
6314,-20,96,2
6315,-26,86,32
6316,-41,72,41
6317,-51,58,24
6318,-28,56,18
6319,-22,55,13
6320,-13,64,5
6321,-8,69,2
6322,-18,61,2
6323,-21,56,1
6324,-20,54,0
6325,-17,50,3
6326,-13,51,4
6327,-15,52,7
6328,-6,53,18
6329,4,48,23
6330,0,48,35
6331,-2,57,33
6332,-3,58,23
6333,-14,63,13
6334,-19,66,12
6335,-24,69,6
6336,-25,71,3
6337,-38,90,2
6338,-23,86,-14
6339,-36,50,10
6340,-42,65,3
6341,-33,61,3
6342,-18,67,-2
6343,-16,70,-3
6344,-17,76,0
6345,-17,75,2
6346,-15,64,1
6347,-15,61,1
6348,-13,55,1
6349,-12,51,2
6350,-11,50,2
6351,-12,52,2
6352,-14,54,2
6353,-14,57,1
6354,-13,61,2
6355,-12,58,2
6356,-9,58,0
6357,-9,64,-1
6358,-16,74,3
6359,-17,72,5
6360,-16,73,6
6361,-15,84,16
6362,-11,75,28
6363,-8,57,27
6364,-21,48,31
6365,-23,54,25
6366,-17,63,23
6367,-10,79,12
6368,-9,77,10
6369,-16,60,10
6370,-20,55,11
6371,-20,50,12
6372,-17,49,10
6373,-10,49,10
6374,-10,47,13
6375,-15,44,16
6376,-17,46,14
6377,-23,53,12
6378,-35,56,11
6379,-33,59,8
6380,-30,65,8
6381,-32,64,7
6382,-37,78,7
6383,-40,88,6
6384,-33,63,6
6385,-29,48,7
6386,-23,57,5
6387,-18,63,3
6388,-15,74,-1
6389,-18,79,-2
6390,-17,83,-3
6391,-17,76,1
6392,-11,63,5
6393,-11,58,5
6394,-13,49,5
6395,-12,47,8
6396,-8,48,7
6397,-5,47,5
6398,-6,50,4
6399,-11,59,3
6400,-13,59,2
6401,-15,78,4
6402,-14,96,0
6403,-13,101,2
6404,-14,86,12
6405,-14,62,23
6406,-12,52,24
6407,-7,53,20
6408,-7,57,18
6409,-11,70,14
6410,-10,74,13
6411,-13,61,13
6412,-14,59,12
6413,-14,59,13
6414,-11,53,10
6415,-12,51,10
6416,-14,49,10
6417,-15,48,10
6418,-17,52,11
6419,-18,54,12
6420,-24,50,10
6421,-25,48,11
6422,-33,61,9
6423,-39,65,9
6424,-37,68,9
6425,-35,78,7
6426,-32,88,4
6427,-29,68,6
6428,-27,71,4
6429,-24,83,0
6430,-12,82,3
6431,-9,91,-5
6432,-12,90,-6
6433,-17,77,4
6434,-5,69,1
6435,16,59,14
6436,-19,46,43
6437,-23,47,28
6438,-10,37,13
6439,-6,34,8
6440,-1,31,12
6441,1,28,13
6442,-2,30,10
6443,-6,45,13
6444,-10,56,15
6445,-16,84,14
6446,-24,100,18
6447,-28,118,19
6448,-31,120,12
6449,-50,94,23
6450,-18,56,19
6451,-12,41,35
6452,-15,34,42
6453,-13,52,29
6454,-16,68,23
6455,-17,70,19
6456,-21,54,21
6457,-21,55,20
6458,-16,57,19
6459,-15,60,17
6460,-10,59,13
6461,-8,57,15
6462,-7,52,29
6463,-5,50,30
6464,-2,47,25
6465,1,48,19
6466,-3,55,14
6467,-10,59,14
6468,-24,71,17
6469,-26,84,15
6470,-25,83,12
6471,-16,67,12
6472,-12,63,14
6473,-16,57,19
6474,-16,57,19
6475,-21,70,16
6476,-18,70,14
6477,-15,64,13
6478,-14,63,13
6479,-12,57,14
6480,-12,55,13
6481,-12,52,12
6482,-13,53,11
6483,-16,57,12
6484,-17,63,10
6485,-15,64,7
6486,-14,66,6
6487,-13,68,6
6488,-13,74,6
6489,-13,79,6
6490,-10,77,7
6491,-6,71,8
6492,-6,57,11
6493,-6,52,15
6494,-5,48,32
6495,-2,50,44
6496,7,68,53
6497,11,73,37
6498,20,66,14
6499,15,66,13
6500,-7,66,15
6501,-17,64,18
6502,-17,57,19
6503,-14,54,18
6504,-12,50,12
6505,-11,47,11
6506,-12,46,11
6507,-12,43,12
6508,-15,47,14
6509,-16,56,13
6510,-18,59,13
6511,-27,73,18
6512,-31,83,18
6513,-32,91,23
6514,-29,74,30
6515,-36,58,28
6516,-28,61,23
6517,-17,64,17
6518,-15,65,10
6519,-15,78,6
6520,-18,81,6
6521,-17,74,6
6522,-15,65,5
6523,-14,61,4
6524,-11,54,5
6525,-11,51,5
6526,-10,47,6
6527,-9,46,8
6528,-8,44,7
6529,-8,47,6
6530,-8,58,6
6531,-8,64,6
6532,-11,75,6
6533,-12,80,10
6534,-10,84,23
6535,-10,85,20
6536,-4,91,20
6537,-6,84,18
6538,-11,65,16
6539,-11,57,16
6540,-16,52,16
6541,-18,64,13
6542,-17,67,11
6543,-14,62,10
6544,-14,56,10
6545,-11,51,11
6546,-11,50,13
6547,-9,48,14
6548,-8,47,13
6549,-7,45,13
6550,-8,44,14
6551,-12,48,16
6552,-12,51,16
6553,-15,58,17
6554,-20,64,19
6555,-38,76,25
6556,-41,79,31
6557,-40,88,31
6558,-27,68,28
6559,-29,58,30
6560,-33,62,20
6561,-25,60,17
6562,-18,64,8
6563,-21,69,6
6564,-22,72,4
6565,-22,71,3
6566,-17,68,4
6567,-14,64,3
6568,-12,56,2
6569,-11,54,2
6570,-10,50,2
6571,-10,48,3
6572,-10,46,4
6573,-10,47,5
6574,-12,56,5
6575,-12,60,6
6576,-13,68,10
6577,-15,82,8
6578,-14,90,9
6579,-14,92,9
6580,-15,89,12
6581,-9,69,21
6582,-10,58,28
6583,-25,56,31
6584,-31,58,27
6585,-18,71,15
6586,-15,72,12
6587,-8,59,11
6588,-9,55,11
6589,-14,57,9
6590,-15,57,8
6591,-14,53,9
6592,-12,52,8
6593,-10,47,14
6594,-11,44,16
6595,-11,43,18
6596,-9,44,13
6597,-9,48,11
6598,-17,64,10
6599,-21,69,12
6600,-26,85,11
6601,-26,96,7
6602,-34,90,13
6603,-29,67,9
6604,-28,47,18
6605,-28,51,14
6606,-24,57,10
6607,-21,63,6
6608,-19,85,-1
6609,-17,81,0
6610,-15,66,4
6611,-12,64,3
6612,-12,54,2
6613,-12,50,1
6614,-12,46,1
6615,-14,46,3
6616,-15,48,4
6617,-14,54,2
6618,-14,57,0
6619,-16,68,-2
6620,-17,72,-2
6621,-20,78,-3
6622,-21,83,-4
6623,-20,90,-8
6624,-20,84,-7
6625,-18,58,5
6626,-16,50,5
6627,-18,45,10
6628,-23,54,24
6629,-45,75,74
6630,-6,83,28
6631,10,56,12
6632,-19,70,6
6633,-11,58,3
6634,-17,54,4
6635,-18,54,3
6636,-15,48,3
6637,-13,49,4
6638,-12,47,8
6639,-12,45,10
6640,-14,46,12
6641,-13,49,12
6642,-12,56,9
6643,-19,58,6
6644,-44,67,7
6645,-58,72,6
6646,-47,88,2
6647,-38,89,-4
6648,-34,52,6
6649,-33,47,7
6650,-27,57,2
6651,-23,68,-2
6652,-21,77,-5
6653,-15,70,-1
6654,-13,62,1
6655,-14,60,1
6656,-15,58,2
6657,-15,53,2
6658,-13,51,1
6659,-12,52,1
6660,-12,53,1
6661,-14,54,1
6662,-15,57,1
6663,-14,64,-1
6664,-13,64,-1
6665,-14,73,-1
6666,-14,81,0
6667,-12,86,0
6668,-9,72,4
6669,-10,60,9
6670,-17,52,30
6671,-21,55,49
6672,-9,74,41
6673,2,76,23
6674,-1,63,12
6675,-2,59,10
6676,-12,59,9
6677,-15,58,8
6678,-16,56,6
6679,-15,55,5
6680,-12,49,5
6681,-11,47,7
6682,-11,41,11
6683,-11,40,12
6684,-9,41,11
6685,-10,49,4
6686,-20,72,3
6687,-33,91,12
6688,-36,100,6
6689,-52,83,10
6690,-32,58,14
6691,-24,55,16
6692,-32,57,14
6693,-29,60,11
6694,-25,69,6
6695,-18,84,0
6696,-14,82,2
6697,-12,71,2
6698,-11,67,3
6699,-10,59,5
6700,-11,53,5
6701,-12,44,6
6702,-12,45,6
6703,-11,50,5
6704,-11,52,3
6705,-13,56,3
6706,-14,60,3
6707,-12,61,5
6708,-9,67,1
6709,-9,70,0
6710,-15,79,1
6711,-17,92,1
6712,-16,87,0
6713,-17,72,0
6714,-28,65,9
6715,-28,60,14
6716,-24,57,20
6717,-22,63,19
6718,-20,68,17
6719,-18,66,16
6720,-14,60,14
6721,-13,59,14
6722,-13,59,15
6723,-10,58,14
6724,-9,54,15
6725,-7,48,16
6726,-7,47,14
6727,-10,47,11
6728,-11,45,6
6729,-20,46,11
6730,-23,50,11
6731,-26,61,8
6732,-28,67,10
6733,-40,90,14
6734,-37,89,15
6735,-37,63,16
6736,-31,64,18
6737,-23,67,17
6738,-25,70,19
6739,-13,74,5
6740,-10,80,5
6741,-10,78,5
6742,-14,70,5
6743,-16,66,6
6744,-12,55,7
6745,-13,50,7
6746,-10,45,5
6747,-9,45,5
6748,-9,47,4
6749,-10,50,4
6750,-10,57,1
6751,-10,58,1
6752,-13,64,1
6753,-14,69,1
6754,-17,80,0
6755,-19,87,0
6756,-21,94,1
6757,-21,89,1
6758,-22,58,7
6759,-22,49,10
6760,-23,50,14
6761,-20,64,28
6762,-16,72,43
6763,1,75,26
6764,8,61,14
6765,-9,61,10
6766,-7,56,8
